name,country,url,description,query,score,page
,?,https://www.europages.fr/fr/company/oudimmo-acoustic-design-22362437,,materiel-chantier-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/heimschuh-pitzi-gmbh-472378,,materiel-chantier-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/team-concept-a-vogtland-gmbh-1090780,,materiel-chantier-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/brojac-wine-alliance-22337927,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/la-compagnie-de-burgondie-22211395/products/cremant-de-bourgogne-reserve-brut-35490367,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/ag-vins-22246989/products/chateau-pichon-bellevue-graves-de-vayres-vin-rouge-francais-75cl-35360213,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/maison-riviere-20763576/products/chateau-de-lavagnac-bordeaux-rose-cepages-merlot-cabernet-sauvignon-35318932,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/bodegas-vereda-real-sl-22327245,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/villa-des-rois-22177327/products/bleu-royal-c-h-a-m-p-a-g-n-e-doux-35365283,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/odesto-sarl-22214133/products/bordeaux-chateau-la-grave-vin-blanc-moelleux-35696712,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/vignobles-kandler-22249124/products/chateau-tourril-livia-2019-aop-minervois-rouge-en-conversion-bio-35629927,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/le-vin-emoi-22201320/products/vin-blanc-bordeaux-blanc-chateau-petit-guillot-bio-2021-75-cl-vin-blanc-35582385,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/manoir-de-valette-22246327/products/bordeaux-superieur-cepages-merlot-et-cabernet-sauvignon-35575231,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/maison-le-star-vignobles-chateaux-22274061/products/chateau-guillaume-blanc-1562-rouge-2020-bordeaux-superieur-vin-rouge-aop-bordeaux-superieur-35794253,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/sarl-chai-berteaud-manceau-22344830,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/bodegas-bohorquez-22311163,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/luxurious-drinks-20756586/products/aman-tequila-reposado-36109006,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/domaine-gael-martin-22249953/products/julienas-red-burgundy-35352187,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/cavas-via-de-la-plata-20733064/products/reserva-chardonnay-chardonnay-reserva-brut-nature-35390805,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/prima-vindemia-distribuidora-en-exclusiva-de-vinos-y-destilados-22160255/products/loess-verdejo-loess-verdejo-un-vino-de-la-do-rueda-con-92-puntos-penin-35470716,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/domaine-mathias-20818670/products/pouilly-vinzelles-2023-36277805,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/barriere-freres-sa-22169481/products/bordeaux-wines-grands-crus-classes-medoc-chateau-lafiterotschild-35628515,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/melba-gastronomie-20502064/products/vins-de-bordeaux-appliquez-vous-a-bienmangeret-buvez-du-meilleur-35479443,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/grands-vins-de-gironde-20644023/products/chateaux-exclusives-35785693,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/vins-georgiens-22277935,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/dixvins-21319145/products/cadillac-cotes-de-bordeaux-chateau-de-paillet-quancard-2016-maison-cheval-bordeaux-35689650,,VRD-Bordeaux,0,1
